% Moku:Go Frequency Response Analyzer
% Measurement mode: In / Out (dB)
% Channel 1 (on), AC , 1 MOhm , 10 Vpp, amplitude 5 mVpp (on), offset 0.000 0 V (off), phase 0.000 deg
% Channel 2 (off), DC , 1 MOhm , 10 Vpp, amplitude 100 mVpp (on), offset 0.000 0 V (off), phase 0.000 deg
% Logarithmic sweep from 1.000000 kHz to 200.0000 kHz with 8,192 pts, dynamic amplitude mode off, measuring fundamental, delay compensation 935.0 ns (auto), normalization off
% Averaging time 2.00 ms, 3 cycles; Settling time 100 us, 1 cycles
% 
% Acquired 2026-04-23 T 11:28:44 +0200
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
7.38126650e+04, -3.0392e+01, -9.2648e+02
7.38604259e+04, -2.3037e+01, -9.2338e+02
7.39082177e+04, -2.4397e+01, -9.2819e+02
7.39560405e+04, -2.5634e+01, -9.2326e+02
7.40038942e+04, -2.2158e+01, -9.2338e+02
7.40517788e+04, -2.3597e+01, -9.2210e+02
7.40996945e+04, -2.4750e+01, -9.2118e+02
7.41476411e+04, -2.1625e+01, -9.1018e+02
7.41956188e+04, -2.6061e+01, -9.1809e+02
7.42436275e+04, -2.7202e+01, -9.2542e+02
7.42916673e+04, -2.5412e+01, -9.2454e+02
7.43397381e+04, -2.7108e+01, -9.2026e+02
7.43878401e+04, -2.5588e+01, -9.3241e+02
7.44359732e+04, -2.4236e+01, -9.2281e+02
7.44841374e+04, -2.7043e+01, -9.3874e+02
7.45323328e+04, -2.8789e+01, -9.1413e+02
7.45805594e+04, -2.7770e+01, -9.1837e+02
7.46288172e+04, -2.7984e+01, -8.9723e+02
7.46771062e+04, -2.7048e+01, -9.1467e+02
7.47254265e+04, -2.7278e+01, -9.1631e+02
7.47737780e+04, -2.8401e+01, -9.1136e+02
7.48221608e+04, -2.8476e+01, -9.1281e+02
7.48705750e+04, -3.4318e+01, -9.1529e+02
7.49190204e+04, -2.9448e+01, -9.1579e+02
7.49674972e+04, -2.9332e+01, -9.2094e+02
7.50160054e+04, -2.9630e+01, -9.0141e+02
7.50645449e+04, -2.9451e+01, -9.0048e+02
7.51131159e+04, -3.6845e+01, -9.0112e+02
7.51617183e+04, -2.8478e+01, -8.9291e+02
7.52103521e+04, -3.1418e+01, -8.8050e+02
7.52590174e+04, -3.0028e+01, -8.8530e+02
7.53077142e+04, -3.0469e+01, -8.8810e+02
7.53564425e+04, -2.9937e+01, -8.6799e+02
7.54052023e+04, -3.0805e+01, -8.8547e+02
7.54539937e+04, -2.9119e+01, -8.5631e+02
7.55028167e+04, -3.1611e+01, -8.6920e+02
7.55516712e+04, -2.9832e+01, -8.7935e+02
7.56005574e+04, -2.9607e+01, -8.8028e+02
7.56494752e+04, -3.0625e+01, -8.4870e+02
7.56984246e+04, -2.7701e+01, -8.4171e+02
7.57474057e+04, -2.8782e+01, -8.5678e+02
7.57964185e+04, -3.1892e+01, -8.5351e+02
7.58454630e+04, -2.5151e+01, -8.3729e+02
7.58945393e+04, -2.6129e+01, -8.4575e+02
7.59436473e+04, -2.5541e+01, -8.5146e+02
7.59927871e+04, -2.7098e+01, -8.6970e+02
7.60419587e+04, -2.4905e+01, -8.5924e+02
7.60911621e+04, -2.7193e+01, -8.6924e+02
7.61403973e+04, -2.5260e+01, -8.5010e+02
7.61896644e+04, -2.7835e+01, -8.4695e+02
7.62389634e+04, -2.5815e+01, -8.4511e+02
7.62882942e+04, -2.6147e+01, -8.4779e+02
7.63376570e+04, -2.1383e+01, -8.4961e+02
7.63870518e+04, -2.3540e+01, -8.5260e+02
7.64364785e+04, -2.3524e+01, -8.4323e+02
7.64859371e+04, -2.2774e+01, -8.4342e+02
7.65354278e+04, -2.4406e+01, -8.5753e+02
7.65849505e+04, -2.1502e+01, -8.4858e+02
7.66345053e+04, -2.1789e+01, -8.5707e+02
7.66840921e+04, -1.9742e+01, -8.4852e+02
7.67337110e+04, -1.8702e+01, -8.5464e+02
7.67833620e+04, -2.0374e+01, -8.5948e+02
7.68330451e+04, -1.9080e+01, -8.5640e+02
7.68827604e+04, -1.8237e+01, -8.6744e+02
7.69325078e+04, -1.8474e+01, -8.8226e+02
7.69822875e+04, -1.8248e+01, -8.8283e+02
7.70320993e+04, -1.8798e+01, -8.9238e+02
7.70819434e+04, -1.9680e+01, -8.9735e+02
7.71318197e+04, -2.1409e+01, -8.9618e+02
7.71817283e+04, -2.1932e+01, -8.9624e+02
7.72316692e+04, -2.1849e+01, -9.1680e+02
7.72816424e+04, -2.1630e+01, -8.9461e+02
7.73316479e+04, -2.3267e+01, -9.0403e+02
7.73816859e+04, -2.1968e+01, -8.9587e+02
7.74317561e+04, -2.3264e+01, -8.9042e+02
7.74818588e+04, -2.1224e+01, -8.8400e+02
7.75319939e+04, -2.1842e+01, -9.0015e+02
7.75821614e+04, -2.3548e+01, -9.0729e+02
7.76323614e+04, -2.4339e+01, -9.0523e+02
7.76825939e+04, -2.3741e+01, -9.0886e+02
7.77328589e+04, -2.5446e+01, -9.1745e+02
7.77831564e+04, -2.7549e+01, -8.9184e+02
7.78334864e+04, -2.6304e+01, -9.1016e+02
7.78838491e+04, -2.7159e+01, -8.9587e+02
7.79342443e+04, -2.6019e+01, -8.9478e+02
7.79846721e+04, -2.6592e+01, -8.9143e+02
7.80351325e+04, -2.8488e+01, -8.7542e+02
7.80856256e+04, -2.7829e+01, -8.5728e+02
7.81361514e+04, -2.4682e+01, -8.8061e+02
7.81867098e+04, -2.5279e+01, -8.6935e+02
7.82373010e+04, -2.3596e+01, -8.8706e+02
7.82879249e+04, -2.4083e+01, -8.8392e+02
7.83385816e+04, -2.4380e+01, -8.8792e+02
7.83892710e+04, -2.7897e+01, -9.0136e+02
7.84399933e+04, -2.6623e+01, -8.8883e+02
7.84907483e+04, -2.5743e+01, -8.9108e+02
7.85415362e+04, -2.8231e+01, -8.8430e+02
7.85923570e+04, -2.8722e+01, -8.7940e+02
7.86432107e+04, -2.9972e+01, -9.0579e+02
7.86940972e+04, -2.9620e+01, -8.7078e+02
7.87450167e+04, -2.7260e+01, -8.6458e+02
7.87959691e+04, -2.7445e+01, -8.8433e+02
7.88469545e+04, -3.4814e+01, -8.0924e+02
7.88979729e+04, -2.4373e+01, -8.5879e+02
7.89490243e+04, -2.4005e+01, -8.5787e+02
7.90001087e+04, -2.4901e+01, -8.5448e+02
7.90512262e+04, -2.5351e+01, -8.5489e+02
7.91023768e+04, -2.3761e+01, -8.5923e+02
7.91535605e+04, -2.2182e+01, -8.6955e+02
7.92047772e+04, -2.3025e+01, -8.6909e+02
7.92560272e+04, -2.1423e+01, -8.6473e+02
7.93073102e+04, -2.1705e+01, -8.6755e+02
7.93586265e+04, -2.3794e+01, -8.6977e+02
7.94099760e+04, -2.1251e+01, -8.7738e+02
7.94613587e+04, -2.0191e+01, -8.7091e+02
7.95127746e+04, -1.8898e+01, -8.7877e+02
7.95642238e+04, -1.8261e+01, -8.8804e+02
7.96157063e+04, -1.7734e+01, -8.9714e+02
7.96672221e+04, -1.7998e+01, -9.0717e+02
7.97187713e+04, -1.8914e+01, -9.0807e+02
7.97703538e+04, -2.0832e+01, -9.1362e+02
7.98219697e+04, -2.1218e+01, -9.2125e+02
7.98736189e+04, -2.3857e+01, -9.3724e+02
7.99253016e+04, -2.2926e+01, -9.2070e+02
7.99770178e+04, -2.2302e+01, -9.1360e+02
8.00287674e+04, -2.4346e+01, -9.1186e+02
8.00805505e+04, -2.5423e+01, -9.1498e+02
8.01323671e+04, -2.4993e+01, -9.3334e+02
8.01842172e+04, -2.5572e+01, -9.0931e+02
8.02361009e+04, -2.4542e+01, -9.1412e+02
8.02880181e+04, -2.5436e+01, -9.1151e+02
8.03399689e+04, -2.4128e+01, -9.2421e+02
8.03919534e+04, -2.8515e+01, -9.2206e+02
8.04439715e+04, -2.5644e+01, -8.9859e+02
8.04960232e+04, -2.5137e+01, -9.0167e+02
8.05481087e+04, -2.5959e+01, -9.0562e+02
8.06002278e+04, -2.2902e+01, -9.1350e+02
8.06523806e+04, -2.3840e+01, -8.9844e+02
8.07045672e+04, -2.2656e+01, -9.1624e+02
8.07567876e+04, -2.3483e+01, -9.1660e+02
8.08090418e+04, -2.3561e+01, -9.2980e+02
8.08613297e+04, -2.2477e+01, -9.3854e+02
8.09136515e+04, -2.5487e+01, -9.2911e+02
8.09660072e+04, -2.7495e+01, -9.3356e+02
8.10183967e+04, -2.5543e+01, -9.3026e+02
8.10708202e+04, -2.7418e+01, -9.2390e+02
8.11232775e+04, -2.8495e+01, -9.1436e+02
8.11757688e+04, -2.7929e+01, -9.3061e+02
8.12282941e+04, -2.7894e+01, -9.1943e+02
8.12808533e+04, -2.9015e+01, -8.9889e+02
8.13334466e+04, -2.4801e+01, -8.8311e+02
8.13860739e+04, -2.7966e+01, -9.2333e+02
8.14387352e+04, -2.7947e+01, -9.2492e+02
8.14914306e+04, -2.9162e+01, -9.1378e+02
8.15441601e+04, -2.8186e+01, -9.2083e+02
8.15969238e+04, -2.9020e+01, -9.2178e+02
8.16497215e+04, -3.0562e+01, -9.2064e+02
8.17025535e+04, -3.2560e+01, -9.0598e+02
8.17554196e+04, -3.4269e+01, -9.3990e+02
8.18083199e+04, -3.1809e+01, -9.1149e+02
8.18612545e+04, -3.5501e+01, -9.0138e+02
8.19142233e+04, -3.5268e+01, -8.9034e+02
8.19672264e+04, -3.3791e+01, -8.8936e+02
8.20202637e+04, -3.4635e+01, -8.8168e+02
8.20733354e+04, -3.2434e+01, -8.6082e+02
8.21264415e+04, -3.4061e+01, -8.7316e+02
8.21795819e+04, -3.6640e+01, -8.7619e+02
8.22327567e+04, -3.1185e+01, -8.6536e+02
8.22859659e+04, -2.7157e+01, -8.5181e+02
8.23392095e+04, -2.9587e+01, -8.6778e+02
8.23924876e+04, -2.7911e+01, -8.5445e+02
8.24458001e+04, -2.8310e+01, -8.5875e+02
8.24991471e+04, -2.6906e+01, -8.6136e+02
8.25525287e+04, -2.6419e+01, -8.5722e+02
8.26059448e+04, -2.3638e+01, -8.8991e+02
8.26593955e+04, -2.4471e+01, -8.8024e+02
8.27128807e+04, -2.5292e+01, -8.8508e+02
8.27664006e+04, -2.5488e+01, -8.9972e+02
8.28199551e+04, -2.3430e+01, -8.8770e+02
8.28735442e+04, -2.5739e+01, -9.0468e+02
8.29271680e+04, -2.6181e+01, -9.0402e+02
8.29808265e+04, -2.5180e+01, -8.9901e+02
8.30345198e+04, -2.5611e+01, -9.0927e+02
8.30882478e+04, -2.5762e+01, -9.1762e+02
8.31420105e+04, -2.8736e+01, -9.0120e+02
8.31958080e+04, -2.9426e+01, -9.1172e+02
8.32496404e+04, -2.7269e+01, -9.0975e+02
8.33035075e+04, -2.8732e+01, -9.2135e+02
8.33574096e+04, -2.8825e+01, -8.9849e+02
8.34113465e+04, -2.9482e+01, -9.1201e+02
8.34653183e+04, -2.9761e+01, -8.9796e+02
8.35193250e+04, -3.2861e+01, -8.9574e+02
8.35733667e+04, -3.2540e+01, -9.0916e+02
8.36274433e+04, -3.1319e+01, -8.9710e+02
8.36815550e+04, -3.1871e+01, -9.0126e+02
8.37357016e+04, -3.0980e+01, -8.7533e+02
8.37898833e+04, -2.8764e+01, -8.7038e+02
8.38441000e+04, -2.7885e+01, -8.7808e+02
8.38983518e+04, -2.4991e+01, -8.7726e+02
8.39526388e+04, -2.4939e+01, -8.7885e+02
8.40069608e+04, -2.6402e+01, -8.9298e+02
8.40613180e+04, -2.4350e+01, -8.9286e+02
8.41157104e+04, -2.5898e+01, -9.2213e+02
8.41701380e+04, -2.6525e+01, -9.0250e+02
8.42246007e+04, -2.6136e+01, -9.2141e+02
8.42790988e+04, -2.7080e+01, -9.2608e+02
8.43336321e+04, -2.7555e+01, -9.2174e+02
8.43882006e+04, -3.1961e+01, -9.0618e+02
8.44428045e+04, -2.8155e+01, -9.1905e+02
8.44974437e+04, -3.0088e+01, -9.3657e+02
8.45521183e+04, -3.0675e+01, -9.3387e+02
8.46068283e+04, -2.7686e+01, -9.3137e+02
8.46615736e+04, -3.3662e+01, -9.1306e+02
8.47163544e+04, -3.2941e+01, -9.2893e+02
8.47711706e+04, -2.8925e+01, -9.2701e+02
8.48260223e+04, -3.0168e+01, -9.1455e+02
8.48809095e+04, -3.4055e+01, -9.1820e+02
8.49358322e+04, -3.3178e+01, -9.2813e+02
8.49907904e+04, -3.1748e+01, -9.3624e+02
8.50457842e+04, -3.2848e+01, -9.0228e+02
8.51008136e+04, -3.6059e+01, -9.1826e+02
8.51558785e+04, -3.0354e+01, -9.0835e+02
8.52109792e+04, -3.1386e+01, -9.1520e+02
8.52661154e+04, -3.1016e+01, -9.2413e+02
8.53212874e+04, -3.4418e+01, -9.1641e+02
8.53764950e+04, -3.4217e+01, -9.2671e+02
8.54317384e+04, -3.1637e+01, -9.1576e+02
8.54870175e+04, -3.4030e+01, -9.0360e+02
8.55423324e+04, -3.1865e+01, -8.9566e+02
8.55976830e+04, -3.0226e+01, -9.1045e+02
8.56530695e+04, -3.1941e+01, -8.9949e+02
8.57084919e+04, -3.5575e+01, -9.2317e+02
8.57639500e+04, -3.1522e+01, -9.0078e+02
8.58194441e+04, -3.6345e+01, -8.8778e+02
8.58749741e+04, -3.2359e+01, -9.3150e+02
8.59305400e+04, -3.4103e+01, -8.8251e+02
8.59861419e+04, -3.3675e+01, -9.1393e+02
8.60417797e+04, -3.4176e+01, -9.2020e+02
8.60974536e+04, -3.6785e+01, -9.0356e+02
8.61531634e+04, -3.3187e+01, -9.0079e+02
8.62089093e+04, -3.1305e+01, -8.9629e+02
8.62646913e+04, -3.5407e+01, -9.1175e+02
8.63205094e+04, -3.3262e+01, -8.9565e+02
8.63763636e+04, -3.7830e+01, -8.9761e+02
8.64322539e+04, -3.2032e+01, -8.9114e+02
8.64881804e+04, -3.5551e+01, -8.9158e+02
8.65441431e+04, -3.2924e+01, -9.0347e+02
8.66001420e+04, -3.7599e+01, -9.1205e+02
8.66561772e+04, -3.6224e+01, -8.9519e+02
8.67122486e+04, -3.2564e+01, -9.0298e+02
8.67683562e+04, -3.4628e+01, -9.1038e+02
8.68245002e+04, -3.5897e+01, -8.8739e+02
8.68806805e+04, -3.7703e+01, -8.9403e+02
8.69368972e+04, -3.4779e+01, -8.9355e+02
8.69931502e+04, -3.3199e+01, -8.8209e+02
8.70494396e+04, -3.4739e+01, -8.7456e+02
8.71057655e+04, -3.3443e+01, -8.6885e+02
8.71621278e+04, -3.3704e+01, -8.8747e+02
8.72185266e+04, -3.4734e+01, -8.7306e+02
8.72749618e+04, -3.4024e+01, -8.6553e+02
8.73314336e+04, -3.8327e+01, -8.5073e+02
8.73879419e+04, -3.6692e+01, -8.6144e+02
8.74444868e+04, -3.4486e+01, -8.6962e+02
8.75010683e+04, -3.5959e+01, -8.4846e+02
8.75576864e+04, -3.7383e+01, -8.5678e+02
8.76143411e+04, -3.8427e+01, -8.4679e+02
8.76710325e+04, -3.5525e+01, -8.4743e+02
8.77277605e+04, -3.8333e+01, -8.7914e+02
8.77845253e+04, -3.8694e+01, -8.4689e+02
8.78413268e+04, -3.5082e+01, -8.5324e+02
8.78981650e+04, -3.4316e+01, -8.3051e+02
8.79550401e+04, -3.6481e+01, -8.4776e+02
8.80119519e+04, -3.1408e+01, -8.2845e+02
8.80689005e+04, -3.1596e+01, -8.3083e+02
8.81258861e+04, -3.2889e+01, -8.4175e+02
8.81829084e+04, -2.9815e+01, -8.2939e+02
8.82399677e+04, -3.2314e+01, -8.4406e+02
8.82970639e+04, -3.4618e+01, -8.4235e+02
8.83541970e+04, -3.0773e+01, -8.5983e+02
8.84113671e+04, -3.2229e+01, -8.5084e+02
8.84685742e+04, -3.1002e+01, -8.4436e+02
8.85258183e+04, -3.2174e+01, -8.2825e+02
8.85830995e+04, -3.3435e+01, -8.3232e+02
8.86404177e+04, -3.3467e+01, -8.3501e+02
8.86977730e+04, -3.3974e+01, -8.4683e+02
8.87551654e+04, -3.3649e+01, -8.2247e+02
8.88125950e+04, -3.2952e+01, -8.2706e+02
8.88700617e+04, -3.3067e+01, -8.5120e+02
8.89275656e+04, -3.2763e+01, -8.3290e+02
8.89851067e+04, -3.1014e+01, -8.2541e+02
8.90426851e+04, -2.9318e+01, -8.2408e+02
8.91003007e+04, -3.0419e+01, -8.4739e+02
8.91579535e+04, -2.6178e+01, -8.1765e+02
8.92156437e+04, -2.9835e+01, -8.4804e+02
8.92733712e+04, -3.0482e+01, -8.4365e+02
8.93311361e+04, -3.0762e+01, -8.2450e+02
8.93889383e+04, -2.9793e+01, -8.4445e+02
8.94467780e+04, -3.2298e+01, -8.3148e+02
8.95046550e+04, -3.2141e+01, -8.4963e+02
8.95625696e+04, -3.2072e+01, -8.4052e+02
8.96205215e+04, -3.2773e+01, -8.0550e+02
8.96785110e+04, -3.0699e+01, -8.3140e+02
8.97365380e+04, -3.3727e+01, -8.4566e+02
8.97946026e+04, -2.8334e+01, -8.1566e+02
8.98527047e+04, -2.9084e+01, -8.2172e+02
8.99108445e+04, -3.0333e+01, -8.2941e+02
8.99690218e+04, -2.7470e+01, -8.2198e+02
9.00272368e+04, -2.6094e+01, -8.2571e+02
9.00854894e+04, -2.5671e+01, -8.2177e+02
9.01437798e+04, -2.5382e+01, -8.3894e+02
9.02021079e+04, -2.4990e+01, -8.2141e+02
9.02604737e+04, -2.4595e+01, -8.4285e+02
9.03188772e+04, -2.3697e+01, -8.2479e+02
9.03773186e+04, -2.5875e+01, -8.2703e+02
9.04357978e+04, -2.5301e+01, -8.4163e+02
9.04943148e+04, -2.4558e+01, -8.4252e+02
9.05528697e+04, -2.3315e+01, -8.4026e+02
9.06114625e+04, -2.1467e+01, -8.5363e+02
9.06700931e+04, -2.3602e+01, -8.6674e+02
9.07287618e+04, -2.1862e+01, -8.5311e+02
9.07874683e+04, -2.3238e+01, -8.8030e+02
9.08462129e+04, -2.2921e+01, -8.8185e+02
9.09049955e+04, -2.2234e+01, -8.7184e+02
9.09638161e+04, -2.4202e+01, -8.7909e+02
9.10226748e+04, -2.3801e+01, -8.7714e+02
9.10815715e+04, -2.5573e+01, -8.8037e+02
9.11405064e+04, -2.6004e+01, -8.9015e+02
9.11994794e+04, -2.6913e+01, -8.7237e+02
9.12584906e+04, -2.6535e+01, -8.6419e+02
9.13175399e+04, -2.4291e+01, -8.6285e+02
9.13766275e+04, -2.7130e+01, -8.8294e+02
9.14357533e+04, -2.5603e+01, -8.7636e+02
9.14949173e+04, -2.6320e+01, -8.7633e+02
9.15541196e+04, -2.5947e+01, -8.8110e+02
9.16133603e+04, -2.7101e+01, -8.6111e+02
9.16726392e+04, -2.6073e+01, -8.7536e+02
9.17319566e+04, -2.7252e+01, -8.7551e+02
9.17913123e+04, -2.8588e+01, -8.6576e+02
9.18507064e+04, -2.6979e+01, -8.6320e+02
9.19101389e+04, -2.8815e+01, -8.8242e+02
9.19696099e+04, -2.4874e+01, -8.7300e+02
9.20291194e+04, -2.5443e+01, -8.6932e+02
9.20886674e+04, -2.4272e+01, -8.7521e+02
9.21482539e+04, -2.5423e+01, -8.8611e+02
9.22078790e+04, -2.8325e+01, -8.9342e+02
9.22675426e+04, -2.6660e+01, -8.7484e+02
9.23272449e+04, -2.4778e+01, -8.8108e+02
9.23869858e+04, -2.2642e+01, -8.7946e+02
9.24467653e+04, -2.4611e+01, -8.8635e+02
9.25065836e+04, -2.3280e+01, -8.7974e+02
9.25664405e+04, -2.4368e+01, -8.8401e+02
9.26263361e+04, -2.4486e+01, -8.9067e+02
9.26862706e+04, -2.3841e+01, -8.9302e+02
9.27462438e+04, -2.0444e+01, -9.0916e+02
9.28062558e+04, -2.3750e+01, -9.1751e+02
9.28663066e+04, -2.3708e+01, -9.0734e+02
9.29263963e+04, -2.4071e+01, -9.1354e+02
9.29865249e+04, -2.4644e+01, -9.1759e+02
9.30466924e+04, -2.6730e+01, -9.1986e+02
9.31068988e+04, -2.8624e+01, -9.2245e+02
9.31671441e+04, -2.6517e+01, -9.1199e+02
9.32274285e+04, -2.8239e+01, -9.0801e+02
9.32877518e+04, -2.8040e+01, -9.2780e+02
9.33481142e+04, -2.9769e+01, -9.1014e+02
9.34085157e+04, -3.0046e+01, -9.1600e+02
9.34689562e+04, -3.2163e+01, -9.1216e+02
9.35294359e+04, -3.0286e+01, -9.1650e+02
9.35899546e+04, -3.2051e+01, -9.1530e+02
9.36505126e+04, -3.1932e+01, -9.2318e+02
9.37111097e+04, -3.1602e+01, -9.2875e+02
9.37717460e+04, -3.5230e+01, -9.0486e+02
9.38324216e+04, -3.3234e+01, -9.0299e+02
9.38931364e+04, -3.1612e+01, -9.0644e+02
9.39538905e+04, -3.0615e+01, -9.0217e+02
9.40146839e+04, -3.3527e+01, -8.9176e+02
9.40755167e+04, -3.4854e+01, -8.6481e+02
9.41363888e+04, -3.3298e+01, -8.8690e+02
9.41973003e+04, -3.2579e+01, -8.7571e+02
9.42582512e+04, -3.4914e+01, -8.5359e+02
9.43192416e+04, -3.3468e+01, -8.7060e+02
9.43802714e+04, -3.3961e+01, -8.6628e+02
9.44413407e+04, -3.0786e+01, -8.7092e+02
9.45024496e+04, -2.8663e+01, -8.5899e+02
9.45635979e+04, -2.7031e+01, -8.6375e+02
9.46247859e+04, -2.6931e+01, -8.8056e+02
9.46860134e+04, -2.6478e+01, -8.7827e+02
9.47472805e+04, -2.5568e+01, -8.8577e+02
9.48085873e+04, -2.8644e+01, -8.8666e+02
9.48699338e+04, -2.5592e+01, -9.0546e+02
9.49313199e+04, -2.8878e+01, -9.0892e+02
9.49927458e+04, -2.6727e+01, -9.0257e+02
9.50542114e+04, -2.8545e+01, -9.1861e+02
9.51157168e+04, -2.9999e+01, -8.9415e+02
9.51772620e+04, -2.9122e+01, -9.1088e+02
9.52388470e+04, -2.8327e+01, -9.0563e+02
9.53004719e+04, -3.2219e+01, -9.0485e+02
9.53621366e+04, -3.0869e+01, -8.8918e+02
9.54238412e+04, -3.1473e+01, -8.9695e+02
9.54855858e+04, -2.9098e+01, -8.9628e+02
9.55473703e+04, -2.9727e+01, -8.8131e+02
9.56091948e+04, -2.9772e+01, -8.9594e+02
9.56710593e+04, -2.9046e+01, -8.8865e+02
9.57329638e+04, -3.3378e+01, -9.1735e+02
9.57949084e+04, -2.9421e+01, -9.1576e+02
9.58568931e+04, -3.1749e+01, -9.0203e+02
9.59189178e+04, -2.8389e+01, -9.0556e+02
9.59809827e+04, -2.9765e+01, -8.9213e+02
9.60430878e+04, -3.0430e+01, -9.1009e+02
9.61052331e+04, -3.1859e+01, -9.0059e+02
9.61674185e+04, -3.4592e+01, -9.0711e+02
9.62296442e+04, -2.8336e+01, -9.0040e+02
9.62919102e+04, -3.0065e+01, -9.2789e+02
9.63542164e+04, -3.1357e+01, -9.0792e+02
9.64165630e+04, -3.3421e+01, -9.0415e+02
9.64789499e+04, -3.3989e+01, -9.1127e+02
9.65413772e+04, -3.4530e+01, -8.8005e+02
9.66038448e+04, -3.1770e+01, -8.8579e+02
9.66663529e+04, -3.1246e+01, -9.0985e+02
9.67289015e+04, -3.0576e+01, -9.2001e+02
9.67914905e+04, -3.3059e+01, -8.9967e+02
9.68541200e+04, -3.5954e+01, -8.9262e+02
9.69167900e+04, -3.3635e+01, -9.0669e+02
9.69795006e+04, -3.3589e+01, -9.0116e+02
9.70422518e+04, -3.2076e+01, -9.1420e+02
9.71050435e+04, -3.4333e+01, -9.2188e+02
9.71678759e+04, -3.5118e+01, -9.0426e+02
9.72307490e+04, -3.5049e+01, -9.3120e+02
9.72936627e+04, -3.4803e+01, -9.2754e+02
9.73566171e+04, -3.4954e+01, -9.0497e+02
9.74196123e+04, -3.3137e+01, -9.2166e+02
9.74826482e+04, -3.2567e+01, -9.2710e+02
9.75457250e+04, -3.9929e+01, -9.2494e+02
9.76088425e+04, -4.0631e+01, -9.6115e+02
9.76720009e+04, -3.6613e+01, -9.1170e+02
9.77352001e+04, -3.5303e+01, -9.0323e+02
9.77984403e+04, -3.6315e+01, -9.0251e+02
9.78617213e+04, -3.4856e+01, -8.9917e+02
9.79250433e+04, -3.7968e+01, -9.0726e+02
9.79884063e+04, -3.9777e+01, -9.3099e+02
9.80518103e+04, -3.9785e+01, -8.9743e+02
9.81152553e+04, -4.1256e+01, -8.6041e+02
9.81787414e+04, -4.0109e+01, -8.6857e+02
9.82422685e+04, -3.8211e+01, -8.8034e+02
9.83058367e+04, -3.7530e+01, -8.5177e+02
9.83694461e+04, -3.4267e+01, -8.1545e+02
9.84330966e+04, -3.4960e+01, -8.3370e+02
9.84967884e+04, -3.3823e+01, -8.7315e+02
9.85605213e+04, -3.2523e+01, -8.6810e+02
9.86242955e+04, -3.2673e+01, -8.5066e+02
9.86881109e+04, -3.5329e+01, -8.6056e+02
9.87519676e+04, -3.3005e+01, -8.8956e+02
9.88158657e+04, -3.6779e+01, -8.7275e+02
9.88798050e+04, -4.5077e+01, -9.0946e+02
9.89437858e+04, -3.8212e+01, -8.9164e+02
9.90078080e+04, -3.3550e+01, -8.8519e+02
9.90718716e+04, -3.7497e+01, -8.8156e+02
9.91359766e+04, -3.6641e+01, -9.0222e+02
9.92001231e+04, -3.6655e+01, -8.8772e+02
9.92643111e+04, -3.4891e+01, -8.9549e+02
9.93285407e+04, -3.5309e+01, -8.9888e+02
9.93928118e+04, -3.2453e+01, -8.8054e+02
9.94571245e+04, -3.6714e+01, -8.5388e+02
9.95214789e+04, -3.4084e+01, -8.7405e+02
9.95858748e+04, -3.8173e+01, -8.5418e+02
9.96503124e+04, -3.8648e+01, -9.0208e+02
9.97147918e+04, -3.8407e+01, -8.5814e+02
9.97793128e+04, -3.8587e+01, -8.5824e+02
9.98438756e+04, -3.4988e+01, -8.5352e+02
9.99084802e+04, -3.9109e+01, -8.7409e+02
9.99731266e+04, -3.5595e+01, -8.8207e+02
1.00037815e+05, -4.5839e+01, -8.0569e+02
1.00102545e+05, -4.1360e+01, -8.6278e+02
1.00167317e+05, -3.6467e+01, -8.4130e+02
1.00232131e+05, -3.9317e+01, -8.1743e+02
1.00296986e+05, -3.5884e+01, -8.6856e+02
1.00361884e+05, -4.2092e+01, -7.9701e+02
1.00426824e+05, -3.4605e+01, -8.0991e+02
1.00491806e+05, -3.5272e+01, -8.6111e+02
1.00556830e+05, -3.5775e+01, -8.7139e+02
1.00621895e+05, -3.9360e+01, -8.6168e+02
1.00687003e+05, -3.9387e+01, -8.0874e+02
1.00752154e+05, -3.3383e+01, -8.2015e+02
1.00817346e+05, -3.6777e+01, -8.1907e+02
1.00882580e+05, -3.4435e+01, -8.3797e+02
1.00947857e+05, -3.7878e+01, -8.3883e+02
1.01013176e+05, -3.4581e+01, -8.1306e+02
1.01078537e+05, -3.8905e+01, -8.0429e+02
1.01143940e+05, -3.1937e+01, -8.2284e+02
1.01209386e+05, -3.1522e+01, -8.3925e+02
1.01274874e+05, -3.6014e+01, -8.4286e+02
1.01340405e+05, -3.0132e+01, -8.3209e+02
1.01405978e+05, -3.4456e+01, -8.5529e+02
1.01471593e+05, -3.2520e+01, -8.4622e+02
1.01537251e+05, -3.3579e+01, -8.5776e+02
1.01602951e+05, -3.0506e+01, -8.2966e+02
1.01668694e+05, -3.1474e+01, -8.4732e+02
1.01734479e+05, -3.2348e+01, -8.2774e+02
1.01800307e+05, -3.3629e+01, -8.5631e+02
1.01866178e+05, -3.2684e+01, -8.3001e+02
1.01932091e+05, -3.2615e+01, -8.4810e+02
1.01998047e+05, -3.0379e+01, -8.5568e+02
1.02064045e+05, -3.1411e+01, -8.3448e+02
1.02130086e+05, -3.4818e+01, -8.3613e+02
1.02196170e+05, -3.3709e+01, -8.6061e+02
1.02262297e+05, -2.8961e+01, -8.3855e+02
